,Country/Currency,currency,value,date
17598,Egypt Pound,EGP,19.948294,11/04/2022
17599,El Salvador Colon,SVC,9.528448,11/04/2022
17600,Ethiopia Birr,ETB,55.74556,11/04/2022
17601,Falkland Islands Pound,FKP,0.834876,11/04/2022
17602,Fiji Dollar,FJD,2.305012,11/04/2022
17603,Gambia Dalasi,GMD,58.892639,11/04/2022
17604,Georgia Lari,GEL,3.32559,11/04/2022
17605,Ghana New Cedi,GHS,8.109513,11/04/2022
17606,Gibraltar Pound,GIP,0.834876,11/04/2022
17607,Guatemala Quetzal,GTQ,8.363627,11/04/2022
17608,Guinea Franc,GNF,9704.457727,11/04/2022
17609,Guyana Dollar,GYD,227.832446,11/04/2022
17610,Haiti Gourde,HTG,118.701955,11/04/2022
17611,Honduras Lempira,HNL,26.604479,11/04/2022
17612,Hong Kong Dollar,HKD,8.533664,11/04/2022
17613,Hungary Forint,HUF,378.397676,11/04/2022
17614,Iceland Krona,ISK,139.802936,11/04/2022
17615,India Rupee,INR,82.640564,11/04/2022
17616,Indonesia Rupiah,IDR,15633.811349,11/04/2022
17617,Iran Rial,IRR,46100.258599,11/04/2022
17618,Iraq Dinar,IQD,1589.288718,11/04/2022
17619,Israel New Shekel,ILS,3.507239,11/04/2022
17620,Jamaica Dollar,JMD,167.892756,11/04/2022
17621,Jordan Dinar,JOD,0.771773,11/04/2022
17622,Kazakhstan Tenge,KZT,483.134833,11/04/2022
17623,Kenya Shilling,KES,125.564112,11/04/2022
17624,Kuwait Dinar,KWD,0.331954,11/04/2022
17625,Kyrgyzstan Som,KGS,100.870305,11/04/2022
17626,Laos Kip,LAK,12923.854533,11/04/2022
17627,Lebanon Pound,LBP,1650.294574,11/04/2022
17628,Lesotho Loti,LSL,15.969379,11/04/2022
17629,Liberia Dollar,LRD,166.120167,11/04/2022
17630,Libya Dinar,LYD,5.089025,11/04/2022
17631,Macau Pataca,MOP,8.792282,11/04/2022
17632,Macedonia Denar,MKD,61.694852,11/04/2022
17633,Malagasy Ariary,MGA,4354.215394,11/04/2022
17634,Malawi Kwacha,MWK,881.178565,11/04/2022
17635,Malaysia Ringgit,MYR,4.596419,11/04/2022
17636,Maldives Rufiyaa,MVR,16.818046,11/04/2022
17637,Mauritania Ouguiya,MRO,388.613561,11/04/2022
17638,Mauritius Rupee,MUR,46.97095,11/04/2022
17639,Mexico Peso,MXN,21.847389,11/04/2022
17640,Moldova Leu,MDL,20.010541,11/04/2022
17641,Mongolia Tugrik,MNT,3133.699396,11/04/2022
17642,Morocco Dirham,MAD,10.634941,11/04/2022
17643,Mozambique New Metical,MZN,69.482785,11/04/2022
17644,Myanmar Kyat,MMK,2016.300341,11/04/2022
17645,NL Antilles Guilder,ANG,1.96271,11/04/2022
17646,Namibia Dollar,NAD,15.969388,11/04/2022
17647,Nepal Rupee,NPR,132.127813,11/04/2022
17648,New Zealand Dollar,NZD,1.59323,11/04/2022
17649,Nicaragua Cordoba Oro,NIO,38.921211,11/04/2022
17650,Nigeria Naira,NGN,452.457216,11/04/2022
17651,North Korea Won,KPW,979.698906,11/04/2022
17652,Norway Kroner,NOK,9.475056,11/04/2022
17653,Oman Rial,OMR,0.419109,11/04/2022
17654,Pakistan Rupee,PKR,202.770359,11/04/2022
17655,Panama Balboa,PAB,1.088994,11/04/2022
17656,Papua New Guinea Kina,PGK,3.831818,11/04/2022
17657,Paraguay Guarani,PYG,7476.405497,11/04/2022
17658,Peru Nuevo Sol,PEN,4.04343,11/04/2022
17659,Philippines Peso,PHP,56.176011,11/04/2022
17660,Poland Zloty,PLN,4.635117,11/04/2022
17661,Qatar Rial,QAR,3.963389,11/04/2022
17662,Romania New Lei,RON,4.948541,11/04/2022
17663,Russia Rouble,RUB,92.663203,11/04/2022
17664,Rwanda Franc,RWF,1113.590657,11/04/2022
17665,Samoa Tala,WST,2.854238,11/04/2022
17666,Sao Tome/Principe Dobra,STD,22530.86829,11/04/2022
17667,Saudi Arabia Riyal,SAR,4.082292,11/04/2022
17668,Serbia Dinar,RSD,117.822426,11/04/2022
17669,Seychelles Rupee,SCR,15.693311,11/04/2022
17670,Sierra Leone Leone,SLL,13225.929544,11/04/2022
17671,Singapore Dollar,SGD,1.484863,11/04/2022
17672,Solomon Islands Dollar,SBD,8.718963,11/04/2022
17673,Somali Shilling,SOS,630.811184,11/04/2022
17674,South Africa Rand,ZAR,15.958966,11/04/2022
17675,South Korea Won,KRW,1340.015299,11/04/2022
17676,Sri Lanka Rupee,LKR,343.038036,11/04/2022
17677,St Helena Pound,SHP,1.499372,11/04/2022
17678,Sudan Pound,SDG,487.131008,11/04/2022
17679,Suriname Dollar,SRD,22.555935,11/04/2022
17680,Swaziland Lilangeni,SZL,15.968746,11/04/2022
17681,Sweden Krona,SEK,10.280836,11/04/2022
17682,Syria Pound,SYP,2734.447806,11/04/2022
17683,Taiwan Dollar,TWD,31.483699,11/04/2022
17684,Tanzania Shilling,TZS,2527.622427,11/04/2022
17685,Thailand Baht,THB,36.577041,11/04/2022
17686,Tonga Pa'anga,TOP,2.455396,11/04/2022
17687,Trinidad/Tobago Dollar,TTD,7.386673,11/04/2022
17688,Tunisia Dinar,TND,3.241716,11/04/2022
17689,Turkish New Lira,TRY,16.050946,11/04/2022
17690,Uganda Shilling,UGX,3860.497003,11/04/2022
17691,Ukraine Hryvnia,UAH,32.016886,11/04/2022
17692,Uruguay Peso,UYU,45.765561,11/04/2022
17693,United Arab Emirates Dirham,AED,3.99822,11/04/2022
17694,Vanuatu Vatu,VUV,124.222076,11/04/2022
17695,Vietnam Dong,VND,24886.519639,11/04/2022
17696,Yemen Rial,YER,272.51949,11/04/2022
17697,Zambia Kwacha,ZMK,9798.290519,11/04/2022
17698,Australia Dollar,AUD,1.466439,12/04/2022
17699,Great Britain Pound,GBP,0.834951,12/04/2022
17700,Euro,EUR,1.0,12/04/2022
17701,Japan Yen,JPY,136.364896,12/04/2022
17702,Switzerland Franc,CHF,1.013525,12/04/2022
17703,USA Dollar,USD,1.088068,12/04/2022
17704,Afghanistan Afghani,AFN,96.313931,12/04/2022
17705,Albania Lek,ALL,121.104026,12/04/2022
17706,Algeria Dinar,DZD,155.938702,12/04/2022
17707,Angola Kwanza,AOA,477.319299,12/04/2022
17708,Argentina Peso,ARS,122.451199,12/04/2022
17709,Armenia Dram,AMD,516.658104,12/04/2022
17710,Aruba Florin,AWG,1.958523,12/04/2022
17711,Azerbaijan New Manat,AZN,1.829103,12/04/2022
17712,Bahamas Dollar,BSD,1.089096,12/04/2022
17713,Bahrain Dinar,BHD,0.410273,12/04/2022
17714,Bangladesh Taka,BDT,93.903864,12/04/2022
17715,Barbados Dollar,BBD,2.198951,12/04/2022
17716,Belarus Ruble,BYR,21326.140826,12/04/2022
17717,Belize Dollar,BZD,2.195258,12/04/2022
17718,Bermuda Dollar,BMD,1.088068,12/04/2022
17719,Bhutan Ngultrum,BTN,82.730723,12/04/2022
17720,Bolivia Boliviano,BOB,7.487216,12/04/2022
17721,Bosnia Mark,BAM,1.951916,12/04/2022
17722,Botswana Pula,BWP,12.53957,12/04/2022
17723,Brazil Real,BRL,5.109238,12/04/2022
17724,Brunei Dollar,BND,1.485408,12/04/2022
17725,Bulgaria Lev,BGN,1.954138,12/04/2022
17726,Burundi Franc,BIF,2187.017503,12/04/2022
17727,CFA Franc BCEAO,XOF,654.470204,12/04/2022
17728,CFA Franc BEAC,XAF,654.638425,12/04/2022
17729,CFP Franc,XPF,119.578964,12/04/2022
17730,Cambodia Riel,KHR,4406.677284,12/04/2022
17731,Canada Dollar,CAD,1.375389,12/04/2022
17732,Cape Verde Escudo,CVE,110.574922,12/04/2022
17733,Cayman Islands Dollar,KYD,0.90746,12/04/2022
17734,Chili Peso,CLP,889.223902,12/04/2022
17735,China Yuan/Renminbi,CNY,6.930668,12/04/2022
17736,Colombia Peso,COP,4072.280994,12/04/2022
17737,Comoros Franc,KMF,491.970405,12/04/2022
17738,Congo Franc,CDF,2187.558549,12/04/2022
17739,Costa Rica Colon,CRC,714.135024,12/04/2022
17740,Croatia Kuna,HRK,7.55163,12/04/2022
17741,Cuba Convertible Peso,CUC,1.088068,12/04/2022
17742,Cuba Peso,CUP,28.833813,12/04/2022
17743,Czech Koruna,CZK,24.431816,12/04/2022
17744,Denmark Krone,DKK,7.436252,12/04/2022
17745,Djibouti Franc,DJF,193.371786,12/04/2022
17746,Dominican Republich Peso,DOP,59.925395,12/04/2022
17747,East Caribbean Dollar,XCD,2.940559,12/04/2022
17748,Egypt Pound,EGP,20.061039,12/04/2022
17749,El Salvador Colon,SVC,9.52872,12/04/2022
17750,Ethiopia Birr,ETB,55.654673,12/04/2022
17751,Falkland Islands Pound,FKP,0.834504,12/04/2022
17752,Fiji Dollar,FJD,2.291688,12/04/2022
17753,Gambia Dalasi,GMD,58.701167,12/04/2022
17754,Georgia Lari,GEL,3.340439,12/04/2022
17755,Ghana New Cedi,GHS,8.10606,12/04/2022
17756,Gibraltar Pound,GIP,0.834504,12/04/2022
17757,Guatemala Quetzal,GTQ,8.358587,12/04/2022
17758,Guinea Franc,GNF,9699.586879,12/04/2022
17759,Guyana Dollar,GYD,227.848972,12/04/2022
17760,Haiti Gourde,HTG,119.252705,12/04/2022
17761,Honduras Lempira,HNL,26.581777,12/04/2022
17762,Hong Kong Dollar,HKD,8.52859,12/04/2022
17763,Hungary Forint,HUF,378.42153,12/04/2022
17764,Iceland Krona,ISK,139.602662,12/04/2022
17765,India Rupee,INR,82.516442,12/04/2022
17766,Indonesia Rupiah,IDR,15624.66236,12/04/2022
17767,Iran Rial,IRR,46025.294072,12/04/2022
17768,Iraq Dinar,IQD,1588.579878,12/04/2022
17769,Israel New Shekel,ILS,3.493956,12/04/2022
17770,Jamaica Dollar,JMD,168.166959,12/04/2022
17771,Jordan Dinar,JOD,0.771458,12/04/2022
17772,Kazakhstan Tenge,KZT,490.795948,12/04/2022
17773,Kenya Shilling,KES,125.508419,12/04/2022
17774,Kuwait Dinar,KWD,0.331806,12/04/2022
17775,Kyrgyzstan Som,KGS,93.729261,12/04/2022
17776,Laos Kip,LAK,12926.252881,12/04/2022
17777,Lebanon Pound,LBP,1650.599926,12/04/2022
17778,Lesotho Loti,LSL,15.853326,12/04/2022
17779,Liberia Dollar,LRD,165.817983,12/04/2022
17780,Libya Dinar,LYD,5.108501,12/04/2022
17781,Macau Pataca,MOP,8.792889,12/04/2022
17782,Macedonia Denar,MKD,61.588589,12/04/2022
17783,Malagasy Ariary,MGA,4357.713884,12/04/2022
17784,Malawi Kwacha,MWK,881.880977,12/04/2022
17785,Malaysia Ringgit,MYR,4.615606,12/04/2022
17786,Maldives Rufiyaa,MVR,16.821415,12/04/2022
17787,Mauritania Ouguiya,MRO,388.440235,12/04/2022
17788,Mauritius Rupee,MUR,47.276866,12/04/2022
17789,Mexico Peso,MXN,21.6796,12/04/2022
17790,Moldova Leu,MDL,20.055389,12/04/2022
17791,Mongolia Tugrik,MNT,3132.301732,12/04/2022
17792,Morocco Dirham,MAD,10.655997,12/04/2022
17793,Mozambique New Metical,MZN,69.452114,12/04/2022
17794,Myanmar Kyat,MMK,2016.397235,12/04/2022
17795,NL Antilles Guilder,ANG,1.962747,12/04/2022
17796,Namibia Dollar,NAD,15.852991,12/04/2022
17797,Nepal Rupee,NPR,132.370163,12/04/2022
17798,New Zealand Dollar,NZD,1.594858,12/04/2022
17799,Nicaragua Cordoba Oro,NIO,38.898104,12/04/2022
17800,Nigeria Naira,NGN,452.22305,12/04/2022
17801,North Korea Won,KPW,979.26195,12/04/2022
17802,Norway Kroner,NOK,9.595131,12/04/2022
17803,Oman Rial,OMR,0.418912,12/04/2022
17804,Pakistan Rupee,PKR,199.008922,12/04/2022
17805,Panama Balboa,PAB,1.088997,12/04/2022
17806,Papua New Guinea Kina,PGK,3.824547,12/04/2022
17807,Paraguay Guarani,PYG,7434.822264,12/04/2022
17808,Peru Nuevo Sol,PEN,4.042134,12/04/2022
17809,Philippines Peso,PHP,56.667148,12/04/2022
17810,Poland Zloty,PLN,4.659065,12/04/2022
17811,Qatar Rial,QAR,3.961658,12/04/2022
17812,Romania New Lei,RON,4.939282,12/04/2022
17813,Russia Rouble,RUB,90.854203,12/04/2022
17814,Rwanda Franc,RWF,1112.005915,12/04/2022
17815,Samoa Tala,WST,2.852965,12/04/2022
17816,Sao Tome/Principe Dobra,STD,22520.819275,12/04/2022
17817,Saudi Arabia Riyal,SAR,4.080388,12/04/2022
17818,Serbia Dinar,RSD,117.761451,12/04/2022
17819,Seychelles Rupee,SCR,15.684076,12/04/2022
17820,Sierra Leone Leone,SLL,13220.031135,12/04/2022
17821,Singapore Dollar,SGD,1.485545,12/04/2022
17822,Solomon Islands Dollar,SBD,8.704597,12/04/2022
17823,Somali Shilling,SOS,629.991888,12/04/2022
17824,South Africa Rand,ZAR,15.862019,12/04/2022
17825,South Korea Won,KRW,1344.379268,12/04/2022
17826,Sri Lanka Rupee,LKR,348.491664,12/04/2022
17827,St Helena Pound,SHP,1.498705,12/04/2022
17828,Sudan Pound,SDG,486.903804,12/04/2022
17829,Suriname Dollar,SRD,22.474601,12/04/2022
17830,Swaziland Lilangeni,SZL,15.853548,12/04/2022
17831,Sweden Krona,SEK,10.34629,12/04/2022
17832,Syria Pound,SYP,2733.228212,12/04/2022
17833,Taiwan Dollar,TWD,31.643424,12/04/2022
17834,Tanzania Shilling,TZS,2526.495175,12/04/2022
17835,Thailand Baht,THB,36.611868,12/04/2022
17836,Tonga Pa'anga,TOP,2.460343,12/04/2022
17837,Trinidad/Tobago Dollar,TTD,7.396035,12/04/2022
17838,Tunisia Dinar,TND,3.238633,12/04/2022
17839,Turkish New Lira,TRY,15.96653,12/04/2022
17840,Uganda Shilling,UGX,3849.880942,12/04/2022
17841,Ukraine Hryvnia,UAH,32.019002,12/04/2022
17842,Uruguay Peso,UYU,45.822073,12/04/2022
17843,United Arab Emirates Dirham,AED,3.996582,12/04/2022
17844,Vanuatu Vatu,VUV,124.166672,12/04/2022
17845,Vietnam Dong,VND,24875.419978,12/04/2022
17846,Yemen Rial,YER,272.37074,12/04/2022
17847,Zambia Kwacha,ZMK,9793.919685,12/04/2022
17848,Australia Dollar,AUD,1.452823,13/04/2022
17849,Great Britain Pound,GBP,0.832671,13/04/2022
17850,Euro,EUR,1.0,13/04/2022
17851,Japan Yen,JPY,135.825773,13/04/2022
17852,Switzerland Franc,CHF,1.009992,13/04/2022
17853,USA Dollar,USD,1.082544,13/04/2022
17854,Afghanistan Afghani,AFN,95.803395,13/04/2022
17855,Albania Lek,ALL,120.838988,13/04/2022
17856,Algeria Dinar,DZD,155.247838,13/04/2022
17857,Angola Kwanza,AOA,455.615777,13/04/2022
17858,Argentina Peso,ARS,122.022324,13/04/2022
17859,Armenia Dram,AMD,512.18391,13/04/2022
17860,Aruba Florin,AWG,1.948579,13/04/2022
17861,Azerbaijan New Manat,AZN,1.86474,13/04/2022
17862,Bahamas Dollar,BSD,1.082659,13/04/2022
17863,Bahrain Dinar,BHD,0.408215,13/04/2022
17864,Bangladesh Taka,BDT,93.323162,13/04/2022
17865,Barbados Dollar,BBD,2.18604,13/04/2022
17866,Belarus Ruble,BYR,21217.864355,13/04/2022
17867,Belize Dollar,BZD,2.182354,13/04/2022
17868,Bermuda Dollar,BMD,1.082544,13/04/2022
17869,Bhutan Ngultrum,BTN,82.400382,13/04/2022
17870,Bolivia Boliviano,BOB,7.454244,13/04/2022
17871,Bosnia Mark,BAM,1.948556,13/04/2022
17872,Botswana Pula,BWP,12.473255,13/04/2022
17873,Brazil Real,BRL,5.060461,13/04/2022
17874,Brunei Dollar,BND,1.476104,13/04/2022
17875,Bulgaria Lev,BGN,1.954119,13/04/2022
17876,Burundi Franc,BIF,2175.91364,13/04/2022
17877,CFA Franc BCEAO,XOF,653.315155,13/04/2022
17878,CFA Franc BEAC,XAF,653.538613,13/04/2022
17879,CFP Franc,XPF,119.567198,13/04/2022
17880,Cambodia Riel,KHR,4384.303753,13/04/2022
17881,Canada Dollar,CAD,1.367984,13/04/2022
17882,Cape Verde Escudo,CVE,110.581578,13/04/2022
17883,Cayman Islands Dollar,KYD,0.90224,13/04/2022
17884,Chili Peso,CLP,872.584722,13/04/2022
17885,China Yuan/Renminbi,CNY,6.89158,13/04/2022
17886,Colombia Peso,COP,4059.778534,13/04/2022
17887,Comoros Franc,KMF,491.880981,13/04/2022
17888,Congo Franc,CDF,2175.913377,13/04/2022
17889,Costa Rica Colon,CRC,709.939949,13/04/2022
17890,Croatia Kuna,HRK,7.551833,13/04/2022
17891,Cuba Convertible Peso,CUC,1.082544,13/04/2022
17892,Cuba Peso,CUP,28.687419,13/04/2022
17893,Czech Koruna,CZK,24.468204,13/04/2022
17894,Denmark Krone,DKK,7.437725,13/04/2022
17895,Djibouti Franc,DJF,192.389896,13/04/2022
17896,Dominican Republich Peso,DOP,59.485254,13/04/2022
17897,East Caribbean Dollar,XCD,2.92563,13/04/2022
17898,Egypt Pound,EGP,20.034753,13/04/2022
17899,El Salvador Colon,SVC,9.473637,13/04/2022
17900,Ethiopia Birr,ETB,55.361482,13/04/2022
17901,Falkland Islands Pound,FKP,0.8326,13/04/2022
17902,Fiji Dollar,FJD,2.284383,13/04/2022
17903,Gambia Dalasi,GMD,58.511363,13/04/2022
17904,Georgia Lari,GEL,3.312816,13/04/2022
17905,Ghana New Cedi,GHS,8.237467,13/04/2022
17906,Gibraltar Pound,GIP,0.8326,13/04/2022
17907,Guatemala Quetzal,GTQ,8.307291,13/04/2022
17908,Guinea Franc,GNF,9645.468121,13/04/2022
17909,Guyana Dollar,GYD,226.406964,13/04/2022
17910,Haiti Gourde,HTG,118.011579,13/04/2022
17911,Honduras Lempira,HNL,26.457787,13/04/2022
17912,Hong Kong Dollar,HKD,8.484818,13/04/2022
17913,Hungary Forint,HUF,378.311299,13/04/2022
17914,Iceland Krona,ISK,139.626841,13/04/2022
17915,India Rupee,INR,82.435896,13/04/2022
17916,Indonesia Rupiah,IDR,15550.042339,13/04/2022
17917,Iran Rial,IRR,45791.615503,13/04/2022
17918,Iraq Dinar,IQD,1580.514386,13/04/2022
17919,Israel New Shekel,ILS,3.467069,13/04/2022
17920,Jamaica Dollar,JMD,167.386728,13/04/2022
17921,Jordan Dinar,JOD,0.767521,13/04/2022
17922,Kazakhstan Tenge,KZT,485.75799,13/04/2022
17923,Kenya Shilling,KES,124.871948,13/04/2022
17924,Kuwait Dinar,KWD,0.330035,13/04/2022
17925,Kyrgyzstan Som,KGS,93.120539,13/04/2022
17926,Laos Kip,LAK,12860.623779,13/04/2022
17927,Lebanon Pound,LBP,1640.5137,13/04/2022
17928,Lesotho Loti,LSL,15.793832,13/04/2022
17929,Liberia Dollar,LRD,164.817314,13/04/2022
17930,Libya Dinar,LYD,5.082504,13/04/2022
17931,Macau Pataca,MOP,8.739062,13/04/2022
17932,Macedonia Denar,MKD,61.59987,13/04/2022
17933,Malagasy Ariary,MGA,4330.176717,13/04/2022
17934,Malawi Kwacha,MWK,877.398514,13/04/2022
17935,Malaysia Ringgit,MYR,4.576452,13/04/2022
17936,Maldives Rufiyaa,MVR,16.725066,13/04/2022
17937,Mauritania Ouguiya,MRO,386.468057,13/04/2022
17938,Mauritius Rupee,MUR,46.820878,13/04/2022
17939,Mexico Peso,MXN,21.446066,13/04/2022
17940,Moldova Leu,MDL,19.937829,13/04/2022
17941,Mongolia Tugrik,MNT,3200.18049,13/04/2022
17942,Morocco Dirham,MAD,10.644643,13/04/2022
17943,Mozambique New Metical,MZN,69.099045,13/04/2022
17944,Myanmar Kyat,MMK,2004.570195,13/04/2022
17945,NL Antilles Guilder,ANG,1.951234,13/04/2022
17946,Namibia Dollar,NAD,15.794532,13/04/2022
17947,Nepal Rupee,NPR,131.837099,13/04/2022
17948,New Zealand Dollar,NZD,1.579399,13/04/2022
17949,Nicaragua Cordoba Oro,NIO,38.700624,13/04/2022
17950,Nigeria Naira,NGN,448.812268,13/04/2022
17951,North Korea Won,KPW,974.290092,13/04/2022
17952,Norway Kroner,NOK,9.49809,13/04/2022
17953,Oman Rial,OMR,0.416797,13/04/2022
17954,Pakistan Rupee,PKR,197.240807,13/04/2022
17955,Panama Balboa,PAB,1.082659,13/04/2022
17956,Papua New Guinea Kina,PGK,3.794319,13/04/2022
17957,Paraguay Guarani,PYG,7384.901995,13/04/2022
17958,Peru Nuevo Sol,PEN,4.010282,13/04/2022
17959,Philippines Peso,PHP,56.563408,13/04/2022
17960,Poland Zloty,PLN,4.635931,13/04/2022
17961,Qatar Rial,QAR,3.941555,13/04/2022
17962,Romania New Lei,RON,4.940943,13/04/2022
17963,Russia Rouble,RUB,92.422238,13/04/2022
17964,Rwanda Franc,RWF,1103.112438,13/04/2022
17965,Samoa Tala,WST,2.812063,13/04/2022
17966,Sao Tome/Principe Dobra,STD,22406.477216,13/04/2022
17967,Saudi Arabia Riyal,SAR,4.059296,13/04/2022
17968,Serbia Dinar,RSD,117.765869,13/04/2022
17969,Seychelles Rupee,SCR,15.60596,13/04/2022
17970,Sierra Leone Leone,SLL,13158.324094,13/04/2022
17971,Singapore Dollar,SGD,1.476801,13/04/2022
17972,Solomon Islands Dollar,SBD,8.663886,13/04/2022
17973,Somali Shilling,SOS,626.254325,13/04/2022
17974,South Africa Rand,ZAR,15.726661,13/04/2022
17975,South Korea Won,KRW,1331.507557,13/04/2022
17976,Sri Lanka Rupee,LKR,351.8691,13/04/2022
17977,St Helena Pound,SHP,1.491092,13/04/2022
17978,Sudan Pound,SDG,483.897,13/04/2022
17979,Suriname Dollar,SRD,22.434103,13/04/2022
17980,Swaziland Lilangeni,SZL,15.794213,13/04/2022
17981,Sweden Krona,SEK,10.309181,13/04/2022
17982,Syria Pound,SYP,2719.838373,13/04/2022
17983,Taiwan Dollar,TWD,31.5235,13/04/2022
17984,Tanzania Shilling,TZS,2513.945631,13/04/2022
17985,Thailand Baht,THB,36.320981,13/04/2022
17986,Tonga Pa'anga,TOP,2.451748,13/04/2022
17987,Trinidad/Tobago Dollar,TTD,7.354846,13/04/2022
17988,Tunisia Dinar,TND,3.246004,13/04/2022
17989,Turkish New Lira,TRY,15.792374,13/04/2022
17990,Uganda Shilling,UGX,3811.009539,13/04/2022
17991,Ukraine Hryvnia,UAH,31.966562,13/04/2022
17992,Uruguay Peso,UYU,45.093094,13/04/2022
17993,United Arab Emirates Dirham,AED,3.976293,13/04/2022
17994,Vanuatu Vatu,VUV,122.428487,13/04/2022
17995,Vietnam Dong,VND,24779.434443,13/04/2022
17996,Yemen Rial,YER,270.906935,13/04/2022
17997,Zambia Kwacha,ZMK,9744.197278,13/04/2022
17998,Australia Dollar,AUD,1.459681,14/04/2022
17999,Great Britain Pound,GBP,0.829803,14/04/2022
18000,Euro,EUR,1.0,14/04/2022
18001,Japan Yen,JPY,136.573559,14/04/2022
18002,Switzerland Franc,CHF,1.017661,14/04/2022
18003,USA Dollar,USD,1.08853,14/04/2022
18004,Afghanistan Afghani,AFN,95.220027,14/04/2022
18005,Albania Lek,ALL,121.019478,14/04/2022
18006,Algeria Dinar,DZD,156.111044,14/04/2022
18007,Angola Kwanza,AOA,458.135174,14/04/2022
18008,Argentina Peso,ARS,122.954776,14/04/2022
18009,Armenia Dram,AMD,512.435438,14/04/2022
18010,Aruba Florin,AWG,1.959899,14/04/2022
18011,Azerbaijan New Manat,AZN,1.855381,14/04/2022
18012,Bahamas Dollar,BSD,1.082695,14/04/2022
18013,Bahrain Dinar,BHD,0.410394,14/04/2022
18014,Bangladesh Taka,BDT,93.352782,14/04/2022
18015,Barbados Dollar,BBD,2.18607,14/04/2022
18016,Belarus Ruble,BYR,21335.194055,14/04/2022
18017,Belize Dollar,BZD,2.182381,14/04/2022
18018,Bermuda Dollar,BMD,1.08853,14/04/2022
18019,Bhutan Ngultrum,BTN,82.443266,14/04/2022
18020,Bolivia Boliviano,BOB,7.443331,14/04/2022
18021,Bosnia Mark,BAM,1.955804,14/04/2022
18022,Botswana Pula,BWP,12.444804,14/04/2022
18023,Brazil Real,BRL,5.10706,14/04/2022
18024,Brunei Dollar,BND,1.476894,14/04/2022
18025,Bulgaria Lev,BGN,1.956266,14/04/2022
18026,Burundi Franc,BIF,2222.000011,14/04/2022
18027,CFA Franc BCEAO,XOF,655.95116,14/04/2022
18028,CFA Franc BEAC,XAF,655.957186,14/04/2022
18029,CFP Franc,XPF,119.738008,14/04/2022
18030,Cambodia Riel,KHR,4378.381131,14/04/2022
18031,Canada Dollar,CAD,1.367809,14/04/2022
18032,Cape Verde Escudo,CVE,110.264018,14/04/2022
18033,Cayman Islands Dollar,KYD,0.9023,14/04/2022
18034,Chili Peso,CLP,877.192413,14/04/2022
18035,China Yuan/Renminbi,CNY,6.931981,14/04/2022
18036,Colombia Peso,COP,4052.239125,14/04/2022
18037,Comoros Franc,KMF,492.562434,14/04/2022
18038,Congo Franc,CDF,2187.945907,14/04/2022
18039,Costa Rica Colon,CRC,705.7902,14/04/2022
18040,Croatia Kuna,HRK,7.554076,14/04/2022
18041,Cuba Convertible Peso,CUC,1.08853,14/04/2022
18042,Cuba Peso,CUP,28.846053,14/04/2022
18043,Czech Koruna,CZK,24.417909,14/04/2022
18044,Denmark Krone,DKK,7.438504,14/04/2022
18045,Djibouti Franc,DJF,192.747399,14/04/2022
18046,Dominican Republich Peso,DOP,59.472017,14/04/2022
18047,East Caribbean Dollar,XCD,2.941808,14/04/2022
18048,Egypt Pound,EGP,20.038542,14/04/2022
18049,El Salvador Colon,SVC,9.474003,14/04/2022
18050,Ethiopia Birr,ETB,55.714416,14/04/2022
18051,Falkland Islands Pound,FKP,0.83669,14/04/2022
18052,Fiji Dollar,FJD,2.301916,14/04/2022
18053,Gambia Dalasi,GMD,58.835513,14/04/2022
18054,Georgia Lari,GEL,3.347256,14/04/2022
18055,Ghana New Cedi,GHS,8.255427,14/04/2022
18056,Gibraltar Pound,GIP,0.83669,14/04/2022
18057,Guatemala Quetzal,GTQ,8.304126,14/04/2022
18058,Guinea Franc,GNF,9648.491376,14/04/2022
18059,Guyana Dollar,GYD,226.637982,14/04/2022
18060,Haiti Gourde,HTG,116.930496,14/04/2022
18061,Honduras Lempira,HNL,26.573008,14/04/2022
18062,Hong Kong Dollar,HKD,8.533828,14/04/2022
18063,Hungary Forint,HUF,376.838366,14/04/2022
18064,Iceland Krona,ISK,140.409144,14/04/2022
18065,India Rupee,INR,82.879228,14/04/2022
18066,Indonesia Rupiah,IDR,15698.23985,14/04/2022
18067,Iran Rial,IRR,46044.831914,14/04/2022
18068,Iraq Dinar,IQD,1580.210448,14/04/2022
18069,Israel New Shekel,ILS,3.50448,14/04/2022
18070,Jamaica Dollar,JMD,167.546048,14/04/2022
18071,Jordan Dinar,JOD,0.771801,14/04/2022
18072,Kazakhstan Tenge,KZT,487.3779,14/04/2022
18073,Kenya Shilling,KES,124.996058,14/04/2022
18074,Kuwait Dinar,KWD,0.332112,14/04/2022
18075,Kyrgyzstan Som,KGS,90.895006,14/04/2022
18076,Laos Kip,LAK,12853.285569,14/04/2022
18077,Lebanon Pound,LBP,1636.985426,14/04/2022
18078,Lesotho Loti,LSL,15.860141,14/04/2022
